"id","state","city","city_ibge_code","confirmed","confirmed_per_100k_inhabitants","date","death_rate","deaths","estimated_population_2019","update_source"
6590,"AM","Juruá","1302207",5,"33.98586","2020-05-21","0",0,14712,"Secretaria Estadual de Saúde"
6591,"AM","Jutaí","1302306",59,"412.09751","2020-05-21","0.1017",6,14317,"Secretaria Estadual de Saúde"
6592,"AM","Lábrea","1302405",38,"82.48497","2020-05-21","0",0,46069,"Secretaria Estadual de Saúde"
6593,"AM","Manacapuru","1302504",1703,"1748.87294","2020-05-21","0.0446",76,97377,"Secretaria Estadual de Saúde"
6594,"AM","Manaquiri","1302553",84,"261.64149","2020-05-21","0.0714",6,32105,"Secretaria Estadual de Saúde"
6595,"AM","Manaus","1302603",12317,"564.28481","2020-05-21","0.0888",1094,2182763,"Secretaria Estadual de Saúde"
6596,"AM","Manicoré","1302702",36,"64.57283","2020-05-21","0.0556",2,55751,"Secretaria Estadual de Saúde"
6597,"AM","Maraã","1302801",62,"340.21071","2020-05-21","0.0161",1,18224,"Secretaria Estadual de Saúde"
6598,"AM","Maués","1302900",402,"629.05876","2020-05-21","0.0572",23,63905,"Secretaria Estadual de Saúde"
6599,"AM","Nhamundá","1303007",36,"170.02787","2020-05-21","0.0278",1,21173,"Secretaria Estadual de Saúde"
6600,"AM","Nova Olinda do Norte","1303106",62,"165.87297","2020-05-21","0.0484",3,37378,"Secretaria Estadual de Saúde"
6601,"AM","Novo Airão","1303205",83,"426.64748","2020-05-21","0.0482",4,19454,"Secretaria Estadual de Saúde"
6602,"AM","Novo Aripuanã","1303304",110,"428.95024","2020-05-21","0.0364",4,25644,"Secretaria Estadual de Saúde"
6603,"AM","Parintins","1303403",794,"694.8273","2020-05-21","0.0567",45,114273,"Secretaria Estadual de Saúde"
6604,"AM","Pauini","1303502",5,"25.7387","2020-05-21","0",0,19426,"Secretaria Estadual de Saúde"
6605,"AM","Presidente Figueiredo","1303536",302,"832.4375","2020-05-21","0.0364",11,36279,"Secretaria Estadual de Saúde"
6606,"AM","Rio Preto da Eva","1303569",412,"1235.49345","2020-05-21","0.0194",8,33347,"Secretaria Estadual de Saúde"
6607,"AM","Santa Isabel do Rio Negro","1303601",14,"55.65273","2020-05-21","0.0714",1,25156,"Secretaria Estadual de Saúde"
6608,"AM","Santo Antônio do Içá","1303700",544,"2518.28534","2020-05-21","0.0165",9,21602,"Secretaria Estadual de Saúde"
6609,"AM","São Gabriel da Cachoeira","1303809",516,"1132.47301","2020-05-21","0.0291",15,45564,"Secretaria Estadual de Saúde"
6610,"AM","São Paulo de Olivença","1303908",324,"824.44846","2020-05-21","0.0216",7,39299,"Secretaria Estadual de Saúde"
6611,"AM","São Sebastião do Uatumã","1303957",31,"221.1127","2020-05-21","0",0,14020,"Secretaria Estadual de Saúde"
6612,"AM","Silves","1304005",95,"1035.87395","2020-05-21","0.0316",3,9171,"Secretaria Estadual de Saúde"
6613,"AM","Tabatinga","1304062",589,"894.53861","2020-05-21","0.0798",47,65844,"Secretaria Estadual de Saúde"
6614,"AM","Tapauá","1304104",217,"1264.8636","2020-05-21","0.0138",3,17156,"Secretaria Estadual de Saúde"
6615,"AM","Tefé","1304203",1037,"1732.69395","2020-05-21","0.0434",45,59849,"Secretaria Estadual de Saúde"
6616,"AM","Tonantins","1304237",130,"693.14849","2020-05-21","0.0692",9,18755,"Secretaria Estadual de Saúde"
6617,"AM","Uarini","1304260",21,"155.09601","2020-05-21","0",0,13540,"Secretaria Estadual de Saúde"
6618,"AM","Urucará","1304302",118,"725.88583","2020-05-21","0.0169",2,16256,"Secretaria Estadual de Saúde"
6619,"AM","Urucurituba","1304401",48,"208.10752","2020-05-21","0.0208",1,23065,"Secretaria Estadual de Saúde"
6620,"TO","Abreulândia","1700251",2,"77.54944","2020-05-21","0",0,2579,"Secretaria Estadual de Saúde"
6621,"TO","Aguiarnópolis","1700301",10,"148.5222","2020-05-21","0.1",1,6733,"Secretaria Estadual de Saúde"
6622,"TO","Aliança do Tocantins","1700350",2,"37.10575","2020-05-21","0",0,5390,"Secretaria Estadual de Saúde"
6623,"TO","Alvorada","1700707",6,"71.32668","2020-05-21","0",0,8412,"Secretaria Estadual de Saúde"
6624,"TO","Ananás","1701002",2,"20.9446","2020-05-21","0",0,9549,"Secretaria Estadual de Saúde"
6625,"TO","Angico","1701051",1,"29.12904","2020-05-21","0",0,3433,"Secretaria Estadual de Saúde"
6626,"TO","Aragominas","1701309",3,"52.10142","2020-05-21","0",0,5758,"Secretaria Estadual de Saúde"
6627,"TO","Araguaçu","1702000",1,"11.74122","2020-05-21","0",0,8517,"Secretaria Estadual de Saúde"
6628,"TO","Araguaína","1702109",964,"534.1608","2020-05-21","0.0124",12,180470,"Secretaria Estadual de Saúde"
6629,"TO","Araguatins","1702208",37,"103.46467","2020-05-21","0.2162",8,35761,"Secretaria Estadual de Saúde"
6630,"TO","Augustinópolis","1702554",22,"119.48729","2020-05-21","0.0909",2,18412,"Secretaria Estadual de Saúde"
6631,"TO","Aurora do Tocantins","1702703",2,"53.23396","2020-05-21","0",0,3757,"Secretaria Estadual de Saúde"
6632,"TO","Axixá do Tocantins","1702901",26,"266.50267","2020-05-21","0.0769",2,9756,"Secretaria Estadual de Saúde"
6633,"TO","Babaçulândia","1703008",1,"9.37734","2020-05-21","0",0,10664,"Secretaria Estadual de Saúde"
6634,"TO","Bandeirantes do Tocantins","1703057",5,"140.72615","2020-05-21","0",0,3553,"Secretaria Estadual de Saúde"
6635,"TO","Barrolândia","1703107",6,"106.53409","2020-05-21","0.1667",1,5632,"Secretaria Estadual de Saúde"
6636,"TO","Buriti do Tocantins","1703800",5,"44.06063","2020-05-21","0",0,11348,"Secretaria Estadual de Saúde"
6637,"TO","Cachoeirinha","1703826",5,"219.78022","2020-05-21","0",0,2275,"Secretaria Estadual de Saúde"
6638,"TO","Campos Lindos","1703842",1,"9.88533","2020-05-21","0",0,10116,"Secretaria Estadual de Saúde"
6639,"TO","Cariri do Tocantins","1703867",49,"1118.21086","2020-05-21","0.0204",1,4382,"Secretaria Estadual de Saúde"
6640,"TO","Caseara","1703909",1,"18.62544","2020-05-21","0",0,5369,"Secretaria Estadual de Saúde"
6641,"TO","Colinas do Tocantins","1705508",45,"127.03252","2020-05-21","0.0222",1,35424,"Secretaria Estadual de Saúde"
6642,"TO","Colméia","1716703",1,"12.18769","2020-05-21","0",0,8205,"Secretaria Estadual de Saúde"
6643,"TO","Couto Magalhães","1706001",12,"214.74588","2020-05-21","0",0,5588,"Secretaria Estadual de Saúde"
6644,"TO","Crixás do Tocantins","1706258",1,"58.07201","2020-05-21","0",0,1722,"Secretaria Estadual de Saúde"
6645,"TO","Darcinópolis","1706506",52,"852.87846","2020-05-21","0",0,6097,"Secretaria Estadual de Saúde"
6646,"TO","Dianópolis","1707009",1,"4.51692","2020-05-21","0",0,22139,"Secretaria Estadual de Saúde"
6647,"TO","Divinópolis do Tocantins","1707108",1,"14.49275","2020-05-21","0",0,6900,"Secretaria Estadual de Saúde"
6648,"TO","Dueré","1707306",5,"106.70081","2020-05-21","0",0,4686,"Secretaria Estadual de Saúde"
6649,"TO","Esperantina","1707405",5,"45.47108","2020-05-21","0",0,10996,"Secretaria Estadual de Saúde"
6650,"TO","Fátima","1707553",5,"130.3781","2020-05-21","0",0,3835,"Secretaria Estadual de Saúde"
6651,"TO","Figueirópolis","1707652",4,"76.00228","2020-05-21","0.25",1,5263,"Secretaria Estadual de Saúde"
6652,"TO","Filadélfia","1707702",1,"11.29178","2020-05-21","0",0,8856,"Secretaria Estadual de Saúde"
6653,"TO","Formoso do Araguaia","1708205",11,"59.65293","2020-05-21","0",0,18440,"Secretaria Estadual de Saúde"
6654,"TO","Goiatins","1709005",18,"138.25947","2020-05-21","0.0556",1,13019,"Secretaria Estadual de Saúde"
6655,"TO","Guaraí","1709302",27,"104.15461","2020-05-21","0.037",1,25923,"Secretaria Estadual de Saúde"
6656,"TO","Gurupi","1709500",67,"77.32524","2020-05-21","0.0149",1,86647,"Secretaria Estadual de Saúde"
6657,"TO","Ipueiras","1709807",2,"99.25558","2020-05-21","0",0,2015,"Secretaria Estadual de Saúde"
6658,"TO","Itaguatins","1710706",22,"375.17053","2020-05-21","0",0,5864,"Secretaria Estadual de Saúde"
6659,"TO","Lajeado","1712009",1,"31.9081","2020-05-21","0",0,3134,"Secretaria Estadual de Saúde"
6660,"TO","Lizarda","1712405",1,"26.73797","2020-05-21","1",1,3740,"Secretaria Estadual de Saúde"
6661,"TO","Marianópolis do Tocantins","1712504",3,"57.97101","2020-05-21","0",0,5175,"Secretaria Estadual de Saúde"
6662,"TO","Maurilândia do Tocantins","1712801",12,"350.2627","2020-05-21","0",0,3426,"Secretaria Estadual de Saúde"
6663,"TO","Miracema do Tocantins","1713205",3,"16.44016","2020-05-21","0",0,18248,"Secretaria Estadual de Saúde"
6664,"TO","Miranorte","1713304",12,"89.32559","2020-05-21","0.0833",1,13434,"Secretaria Estadual de Saúde"
6665,"TO","Nazaré","1714302",1,"25.65418","2020-05-21","0",0,3898,"Secretaria Estadual de Saúde"
6666,"TO","Nova Olinda","1714880",65,"549.96193","2020-05-21","0",0,11819,"Secretaria Estadual de Saúde"
6667,"TO","Nova Rosalândia","1715002",1,"23.47418","2020-05-21","0",0,4260,"Secretaria Estadual de Saúde"
6668,"TO","Novo Acordo","1715101",1,"23.03086","2020-05-21","0",0,4342,"Secretaria Estadual de Saúde"
6669,"TO","Oliveira de Fátima","1715507",5,"449.64029","2020-05-21","0",0,1112,"Secretaria Estadual de Saúde"
6670,"TO","Palmas","1721000",372,"124.36189","2020-05-21","0.0108",4,299127,"Secretaria Estadual de Saúde"
6671,"TO","Palmeiras do Tocantins","1713809",6,"90.11715","2020-05-21","0",0,6658,"Secretaria Estadual de Saúde"
6672,"TO","Palmeirópolis","1715754",1,"13.05653","2020-05-21","0",0,7659,"Secretaria Estadual de Saúde"
6673,"TO","Paraíso do Tocantins","1716109",68,"132.67775","2020-05-21","0.0441",3,51252,"Secretaria Estadual de Saúde"
6674,"TO","Pedro Afonso","1716505",2,"14.72971","2020-05-21","0",0,13578,"Secretaria Estadual de Saúde"
6675,"TO","Peixe","1716604",1,"8.51136","2020-05-21","0",0,11749,"Secretaria Estadual de Saúde"
6676,"TO","Pequizeiro","1716653",1,"18.25817","2020-05-21","0",0,5477,"Secretaria Estadual de Saúde"
6677,"TO","Ponte Alta do Tocantins","1717909",4,"49.75743","2020-05-21","0",0,8039,"Secretaria Estadual de Saúde"
6678,"TO","Porto Nacional","1718204",12,"22.63724","2020-05-21","0.0833",1,53010,"Secretaria Estadual de Saúde"
6679,"TO","Praia Norte","1718303",14,"166.03416","2020-05-21","0",0,8432,"Secretaria Estadual de Saúde"
6680,"TO","Presidente Kennedy","1718402",3,"81.43322","2020-05-21","0",0,3684,"Secretaria Estadual de Saúde"
6681,"TO","Pugmil","1718451",5,"186.0119","2020-05-21","0",0,2688,"Secretaria Estadual de Saúde"
6682,"TO","Riachinho","1718550",3,"64.58558","2020-05-21","0",0,4645,"Secretaria Estadual de Saúde"
6683,"TO","Sampaio","1718808",7,"148.58841","2020-05-21","0",0,4711,"Secretaria Estadual de Saúde"
6684,"TO","Santa Fé do Araguaia","1718865",1,"13.31203","2020-05-21","0",0,7512,"Secretaria Estadual de Saúde"
6685,"TO","São Bento do Tocantins","1720101",7,"131.48009","2020-05-21","0",0,5324,"Secretaria Estadual de Saúde"
6686,"TO","São Miguel do Tocantins","1720200",37,"304.8027","2020-05-21","0.0811",3,12139,"Secretaria Estadual de Saúde"
6687,"TO","São Sebastião do Tocantins","1720309",3,"62.43496","2020-05-21","0",0,4805,"Secretaria Estadual de Saúde"
6688,"TO","Silvanópolis","1720655",1,"18.50824","2020-05-21","0",0,5403,"Secretaria Estadual de Saúde"
6689,"TO","Sítio Novo do Tocantins","1720804",45,"498.39406","2020-05-21","0.0222",1,9029,"Secretaria Estadual de Saúde"
6690,"TO","Tabocão","1708254",12,"463.49942","2020-05-21","0",0,2589,"Secretaria Estadual de Saúde"
6691,"TO","Tocantínia","1721109",1,"13.25381","2020-05-21","0",0,7545,"Secretaria Estadual de Saúde"
6692,"TO","Tocantinópolis","1721208",19,"83.07827","2020-05-21","0.1053",2,22870,"Secretaria Estadual de Saúde"
6693,"TO","Wanderlândia","1722081",13,"111.27279","2020-05-21","0",0,11683,"Secretaria Estadual de Saúde"
6694,"TO","Xambioá","1722107",31,"268.63085","2020-05-21","0.0323",1,11540,"Secretaria Estadual de Saúde"
6695,"CE","Abaiara","2300101",1,"8.52006","2020-05-21","0",0,11737,"Secretaria Estadual de Saúde"
6696,"CE","Acarape","2300150",21,"140.66582","2020-05-21","0.0952",2,14929,"Secretaria Estadual de Saúde"
6697,"CE","Acaraú","2300200",278,"443.79879","2020-05-21","0.0432",12,62641,"Secretaria Estadual de Saúde"
6698,"CE","Acopiara","2300309",39,"71.86291","2020-05-21","0.0513",2,54270,"Secretaria Estadual de Saúde"
6699,"CE","Aiuaba","2300408",3,"17.24237","2020-05-21","0",0,17399,"Secretaria Estadual de Saúde"
6700,"CE","Alcântaras","2300507",33,"281.71419","2020-05-21","0.0303",1,11714,"Secretaria Estadual de Saúde"
6701,"CE","Alto Santo","2300705",17,"99.14849","2020-05-21","0.0588",1,17146,"Secretaria Estadual de Saúde"
6702,"CE","Amontada","2300754",50,"115.0695","2020-05-21","0.04",2,43452,"Secretaria Estadual de Saúde"
10073,"MT","Marcelândia","5105580",1,"9.52472","2020-05-23","0",0,10499,""
10074,"MT","Matupá","5105606",4,"24.14584","2020-05-23","0",0,16566,""
10075,"MT","Mirassol d'Oeste","5105622",10,"36.05033","2020-05-23","0.1",1,27739,""
10076,"MT","Nobres","5105903",1,"6.52061","2020-05-23","0",0,15336,""
10077,"MT","Nossa Senhora do Livramento","5106109",3,"22.69976","2020-05-23","0",0,13216,""
10078,"MT","Nova Lacerda","5106182",3,"45.18072","2020-05-23","0",0,6640,""
10079,"MT","Nova Monte Verde","5108956",1,"10.89562","2020-05-23","0",0,9178,""
10080,"MT","Nova Mutum","5106224",18,"39.6668","2020-05-23","0.0556",1,45378,""
10081,"MT","Nova Olímpia","5106232",1,"4.92587","2020-05-23","0",0,20301,""
10082,"MT","Nova Ubiratã","5106240",5,"41.72926","2020-05-23","0",0,11982,""
10083,"MT","Nova Xavantina","5106257",1,"4.67858","2020-05-23","0",0,21374,""
10084,"MT","Novo Mundo","5106265",1,"10.89562","2020-05-23","0",0,9178,""
10085,"MT","Pedra Preta","5106372",2,"11.34687","2020-05-23","0",0,17626,""
10086,"MT","Peixoto de Azevedo","5106422",21,"60.04117","2020-05-23","0",0,34976,""
10087,"MT","Poconé","5106505",3,"9.13437","2020-05-23","0",0,32843,""
10088,"MT","Pontal do Araguaia","5106653",5,"74.50454","2020-05-23","0",0,6711,""
10089,"MT","Ponte Branca","5106703",1,"63.45178","2020-05-23","1",1,1576,""
10090,"MT","Pontes e Lacerda","5106752",17,"37.41527","2020-05-23","0",0,45436,""
10091,"MT","Porto Alegre do Norte","5106778",1,"7.98913","2020-05-23","0",0,12517,""
10092,"MT","Poxoréu","5107008",2,"12.33122","2020-05-23","0",0,16219,""
10093,"MT","Primavera do Leste","5107040",63,"101.58177","2020-05-23","0",0,62019,""
10094,"MT","Querência","5107065",15,"85.81727","2020-05-23","0.0667",1,17479,""
10095,"MT","Ribeirão Cascalheira","5107180",4,"39.19263","2020-05-23","0",0,10206,""
10096,"MT","Rio Branco","5107206",3,"58.18464","2020-05-23","0",0,5156,""
10097,"MT","Rondolândia","5107578",2,"49.9875","2020-05-23","0",0,4001,""
10098,"MT","Rondonópolis","5107602",107,"46.02329","2020-05-23","0.028",3,232491,""
10099,"MT","Rosário Oeste","5107701",33,"192.40861","2020-05-23","0",0,17151,""
10100,"MT","Santa Rita do Trivelato","5107768",1,"29.16302","2020-05-23","0",0,3429,""
10101,"MT","Santo Antônio do Leverger","5107800",2,"12.0279","2020-05-23","0",0,16628,""
10102,"MT","São Félix do Araguaia","5107859",1,"8.54117","2020-05-23","0",0,11708,""
10103,"MT","São José do Povo","5107297",1,"24.61236","2020-05-23","0",0,4063,""
10104,"MT","São José dos Quatro Marcos","5107107",6,"31.73596","2020-05-23","0",0,18906,""
10105,"MT","São José do Xingu","5107354",1,"17.8731","2020-05-23","0",0,5595,""
10106,"MT","São Pedro da Cipa","5107404",6,"126.9304","2020-05-23","0.1667",1,4727,""
10107,"MT","Sapezal","5107875",5,"19.31919","2020-05-23","0",0,25881,""
10108,"MT","Sinop","5107909",34,"23.77689","2020-05-23","0.0588",2,142996,""
10109,"MT","Sorriso","5107925",34,"37.64685","2020-05-23","0",0,90313,""
10110,"MT","Tangará da Serra","5107958",60,"57.83133","2020-05-23","0",0,103750,""
10111,"MT","Tapurah","5108006",9,"65.66946","2020-05-23","0",0,13705,""
10112,"MT","Terra Nova do Norte","5108055",1,"10.34447","2020-05-23","0",0,9667,""
10113,"MT","União do Sul","5108303",1,"28.36879","2020-05-23","0",0,3525,""
10114,"MT","Vale de São Domingos","5108352",2,"63.95907","2020-05-23","0.5",1,3127,""
10115,"MT","Várzea Grande","5108402",120,"42.10955","2020-05-23","0.05",6,284971,""
10116,"MT","Vila Bela da Santíssima Trindade","5105507",2,"12.40079","2020-05-23","0",0,16128,""
10117,"MT","Vila Rica","5108600",7,"26.88482","2020-05-23","0",0,26037,""
10118,"GO","Abadia de Goiás","5200050",5,"56.99305","2020-05-23","0",0,8773,""
10119,"GO","Águas Lindas de Goiás","5200258",42,"19.77029","2020-05-23","0.0714",3,212440,""
10120,"GO","Alexânia","5200308",1,"3.61624","2020-05-23","0",0,27653,""
10121,"GO","Aloândia","5200506",1,"50.12531","2020-05-23","0",0,1995,""
10122,"GO","Amaralina","5200829",2,"52.4659","2020-05-23","0",0,3812,""
10123,"GO","Amorinópolis","5200902",2,"63.97953","2020-05-23","0",0,3126,""
10124,"GO","Anápolis","5201108",119,"30.75547","2020-05-23","0.0168",2,386923,""
10125,"GO","Anhanguera","5201207",1,"87.0322","2020-05-23","0",0,1149,""
10126,"GO","Aparecida de Goiânia","5201405",257,"44.4499","2020-05-23","0.0389",10,578179,""
10127,"GO","Aragarças","5201702",4,"19.88269","2020-05-23","0",0,20118,""
10128,"GO","Aragoiânia","5201801",2,"19.40241","2020-05-23","0",0,10308,""
10129,"GO","Araguapaz","5202155",2,"25.74003","2020-05-23","0.5",1,7770,""
10130,"GO","Aurilândia","5202601",1,"32.05128","2020-05-23","1",1,3120,""
10131,"GO","Barro Alto","5203203",2,"17.90991","2020-05-23","0",0,11167,""
10132,"GO","Bela Vista de Goiás","5203302",22,"73.3945","2020-05-23","0.0455",1,29975,""
10133,"GO","Bom Jardim de Goiás","5203401",1,"11.31094","2020-05-23","0",0,8841,""
10134,"GO","Bom Jesus de Goiás","5203500",4,"15.86294","2020-05-23","0",0,25216,""
10135,"GO","Bonfinópolis","5203559",2,"20.60581","2020-05-23","0",0,9706,""
10136,"GO","Britânia","5203807",2,"34.60806","2020-05-23","0",0,5779,""
10137,"GO","Caçu","5204300",6,"37.47892","2020-05-23","0",0,16009,""
10138,"GO","Caldas Novas","5204508",9,"9.87253","2020-05-23","0",0,91162,""
10139,"GO","Campestre de Goiás","5204607",1,"27.54821","2020-05-23","0",0,3630,""
10140,"GO","Campinorte","5204706",2,"15.84033","2020-05-23","0",0,12626,""
10141,"GO","Campo Alegre de Goiás","5204805",2,"26.35393","2020-05-23","0",0,7589,""
10142,"GO","Campos Belos","5204904",18,"90.51139","2020-05-23","0.0556",1,19887,""
10143,"GO","Carmo do Rio Verde","5205000",3,"29.756","2020-05-23","0",0,10082,""
10144,"GO","Catalão","5205109",15,"13.78385","2020-05-23","0",0,108823,""
10145,"GO","Caturaí","5205208",1,"19.72387","2020-05-23","0",0,5070,""
10146,"GO","Ceres","5205406",5,"22.53166","2020-05-23","0",0,22191,""
10147,"GO","Chapadão do Céu","5205471",6,"59.01446","2020-05-23","0",0,10167,""
10148,"GO","Cidade Ocidental","5205497",12,"16.81237","2020-05-23","0",0,71376,""
10149,"GO","Corumbá de Goiás","5205802",1,"9.0009","2020-05-23","0",0,11110,""
10150,"GO","Corumbaíba","5205901",1,"10.28489","2020-05-23","1",1,9723,""
10151,"GO","Cristalina","5206206",4,"6.78001","2020-05-23","0.25",1,58997,""
10152,"GO","Edéia","5207402",1,"8.08277","2020-05-23","0",0,12372,""
10153,"GO","Faina","5207535",1,"15.08978","2020-05-23","0",0,6627,""
10154,"GO","Formosa","5208004",19,"15.62282","2020-05-23","0",0,121617,""
10155,"GO","Goianápolis","5208400",1,"8.90393","2020-05-23","0",0,11231,""
10156,"GO","Goiandira","5208509",3,"53.57143","2020-05-23","0.3333",1,5600,""
10157,"GO","Goianésia","5208608",33,"47.08635","2020-05-23","0.0909",3,70084,""
10158,"GO","Goiânia","5208707",1184,"78.09444","2020-05-23","0.0346",41,1516113,""
10159,"GO","Goianira","5208806",3,"6.77369","2020-05-23","0",0,44289,""
10160,"GO","Goiatuba","5209101",10,"29.32981","2020-05-23","0.1",1,34095,""
10161,"GO","Guapó","5209200",7,"49.26455","2020-05-23","0",0,14209,""
10162,"GO","Hidrolândia","5209705",19,"87.5334","2020-05-23","0.0526",1,21706,""
10163,"GO","Indiara","5209952",9,"57.65166","2020-05-23","0",0,15611,""
10164,"GO","Inhumas","5210000",7,"13.24102","2020-05-23","0",0,52866,""
10165,"GO","Ipameri","5210109",1,"3.70576","2020-05-23","0",0,26985,""
10166,"GO","Iporá","5210208",4,"12.68593","2020-05-23","0.5",2,31531,""
10167,"GO","Itaberaí","5210406",1,"2.331","2020-05-23","1",1,42900,""
10168,"GO","Itaguaru","5210604",1,"19.0949","2020-05-23","0",0,5237,""
10169,"GO","Itajá","5210802",3,"66.09385","2020-05-23","0",0,4539,""
10170,"GO","Itapuranga","5211206",3,"11.64235","2020-05-23","0",0,25768,""
10171,"GO","Itumbiara","5211503",18,"17.18508","2020-05-23","0",0,104742,""
10172,"GO","Ivolândia","5211602",1,"42.19409","2020-05-23","0",0,2370,""
10173,"GO","Jaraguá","5211800",14,"27.71673","2020-05-23","0",0,50511,""
10174,"GO","Jataí","5211909",41,"40.64154","2020-05-23","0",0,100882,""
10175,"GO","Jesúpolis","5212055",3,"120.48193","2020-05-23","0",0,2490,""
10176,"GO","Joviânia","5212105",1,"13.5373","2020-05-23","1",1,7387,""
10177,"GO","Jussara","5212204",1,"5.41184","2020-05-23","0",0,18478,""
10178,"GO","Leopoldo de Bulhões","5212303",4,"52.30809","2020-05-23","0",0,7647,""
10179,"GO","Luziânia","5212501",56,"26.88443","2020-05-23","0.0536",3,208299,""
10180,"GO","Mara Rosa","5212808",7,"73.66095","2020-05-23","0.1429",1,9503,""
10181,"GO","Maurilândia","5213004",1,"7.10227","2020-05-23","0",0,14080,""
10182,"GO","Minaçu","5213087",4,"13.75989","2020-05-23","0",0,29070,""
10183,"GO","Mineiros","5213103",19,"28.44269","2020-05-23","0",0,66801,""
10184,"GO","Montividiu","5213756",1,"7.46491","2020-05-23","0",0,13396,""
10185,"GO","Morrinhos","5213806",5,"10.83752","2020-05-23","0",0,46136,""
10186,"GO","Nerópolis","5214507",9,"30.15075","2020-05-23","0.1111",1,29850,""
10187,"GO","Niquelândia","5214606",3,"6.46719","2020-05-23","0",0,46388,""
10188,"GO","Nova América","5214705",1,"42.51701","2020-05-23","0",0,2352,""
10189,"GO","Nova Glória","5214861",8,"97.99118","2020-05-23","0",0,8164,""
10190,"GO","Nova Veneza","5215009",1,"10.14919","2020-05-23","0",0,9853,""
10191,"GO","Novo Gama","5215231",33,"28.51933","2020-05-23","0.0303",1,115711,""
10192,"GO","Novo Planalto","5215256",1,"22.24694","2020-05-23","0",0,4495,""
10193,"GO","Padre Bernardo","5215603",1,"2.95552","2020-05-23","0",0,33835,""
10194,"GO","Palmeiras de Goiás","5215702",6,"20.79146","2020-05-23","0.1667",1,28858,""
10195,"GO","Palminópolis","5215900",1,"27.894","2020-05-23","1",1,3585,""
10196,"GO","Paranaiguara","5216304",1,"9.94332","2020-05-23","0",0,10057,""
10197,"GO","Paraúna","5216403",3,"27.30251","2020-05-23","0.3333",1,10988,""
10198,"GO","Piracanjuba","5217104",13,"53.0093","2020-05-23","0.0769",1,24524,""
10199,"GO","Piranhas","5217203",3,"28.88782","2020-05-23","0",0,10385,""
10200,"GO","Pirenópolis","5217302",1,"4.01477","2020-05-23","0",0,24908,""
10201,"GO","Pires do Rio","5217401",6,"19.07305","2020-05-23","0.1667",1,31458,""
10202,"GO","Planaltina","5217609",22,"24.46674","2020-05-23","0.1818",4,89918,""
10203,"GO","Porangatu","5218003",13,"28.63815","2020-05-23","0",0,45394,""
10204,"GO","Portelândia","5218102",1,"24.93144","2020-05-23","0",0,4011,""
10205,"GO","Professor Jamil","5218391",6,"186.16196","2020-05-23","0.3333",2,3223,""
10206,"GO","Quirinópolis","5218508",7,"13.98182","2020-05-23","0",0,50065,""
10207,"GO","Rialma","5218607",12,"109.91024","2020-05-23","0",0,10918,""
10208,"GO","Rianápolis","5218706",1,"20.82899","2020-05-23","0",0,4801,""
10209,"GO","Rio Verde","5218805",40,"16.97454","2020-05-23","0.05",2,235647,""
10210,"GO","Santa Fé de Goiás","5219258",1,"18.31837","2020-05-23","0",0,5459,""
10211,"GO","Santa Helena de Goiás","5219308",6,"15.52474","2020-05-23","0",0,38648,""
10212,"GO","Santa Rita do Araguaia","5219407",1,"11.42074","2020-05-23","0",0,8756,""
10213,"GO","Santo Antônio de Goiás","5219738",1,"15.91596","2020-05-23","0",0,6283,""
10214,"GO","Santo Antônio do Descoberto","5219753",20,"26.758","2020-05-23","0.05",1,74744,""
10215,"GO","São Luís de Montes Belos","5220108",2,"5.91419","2020-05-23","0",0,33817,""
10216,"GO","São Simão","5220405",1,"4.84379","2020-05-23","0",0,20645,""
10217,"GO","Senador Canedo","5220454",31,"26.86984","2020-05-23","0",0,115371,""
10218,"GO","Silvânia","5220603",1,"4.83209","2020-05-23","0",0,20695,""
10219,"GO","Terezópolis de Goiás","5221197",1,"12.43317","2020-05-23","0",0,8043,""
10220,"GO","Trindade","5221403",31,"24.29486","2020-05-23","0.0323",1,127599,""
10221,"GO","Uruaçu","5221601",17,"41.94217","2020-05-23","0",0,40532,""
10222,"GO","Uruana","5221700",1,"7.22387","2020-05-23","0",0,13843,""
10223,"GO","Valparaíso de Goiás","5221858",79,"46.89318","2020-05-23","0.0253",2,168468,""
10224,"GO","Vianópolis","5222005",1,"7.21345","2020-05-23","0",0,13863,""
10225,"DF","Brasília","5300108",5605,"185.88729","2020-05-23","0.0159",89,3015268,""
6703,"CE","Antonina do Norte","2300804",2,"27.19978","2020-05-21","0",0,7353,"Secretaria Estadual de Saúde"
6704,"CE","Apuiarés","2300903",16,"109.58904","2020-05-21","0.3125",5,14600,"Secretaria Estadual de Saúde"
6705,"CE","Aquiraz","2301000",166,"206.79947","2020-05-21","0.0181",3,80271,"Secretaria Estadual de Saúde"
6706,"CE","Aracati","2301109",72,"96.58336","2020-05-21","0.0833",6,74547,"Secretaria Estadual de Saúde"
6707,"CE","Aracoiaba","2301208",54,"204.01224","2020-05-21","0",0,26469,"Secretaria Estadual de Saúde"
6708,"CE","Ararendá","2301257",2,"18.28989","2020-05-21","0.5",1,10935,"Secretaria Estadual de Saúde"
6709,"CE","Araripe","2301307",2,"9.25926","2020-05-21","0",0,21600,"Secretaria Estadual de Saúde"
6710,"CE","Aratuba","2301406",12,"101.29147","2020-05-21","0",0,11847,"Secretaria Estadual de Saúde"
6711,"CE","Arneiroz","2301505",18,"229.59184","2020-05-21","0",0,7840,"Secretaria Estadual de Saúde"
